"PlantKey","MaterialKey","PurchaseOrderQuantity","ActualArrivalDateYard","DaysTooLate"
8,1,78,2023-01-27,0
8,1,81,2023-04-11,0
8,1,92,2022-07-31,0
8,1,75,2022-08-03,0
8,1,81,2022-09-04,0
8,1,68,2024-03-03,7
8,1,76,2024-12-27,0
8,1,68,2023-10-08,0
8,1,72,2022-12-25,0
8,1,80,2023-09-18,0
8,1,84,2024-11-03,0
8,1,61,2022-08-08,0
8,1,69,2023-06-23,0
8,1,62,2022-06-30,0
8,1,79,2024-03-31,0
8,1,64,2022-12-08,0
8,1,73,2023-07-22,0
8,1,69,2022-10-08,0
8,1,74,2024-10-05,0
8,1,68,2022-08-15,0
8,1,77,2023-10-28,0
8,1,72,2023-12-09,0
8,1,78,2023-03-05,13
8,1,82,2023-10-17,0
8,1,86,2023-01-25,0
8,1,79,2023-05-23,0
8,1,82,2024-11-26,0
8,1,77,2022-12-20,0
8,1,74,2023-12-20,0
8,1,84,2022-04-04,0
8,1,77,2024-12-01,0
8,1,74,2023-05-23,0
8,1,63,2023-11-05,0
8,1,66,2024-02-04,0
8,1,75,2024-06-28,0
8,1,81,2024-02-28,0
8,1,79,2023-03-04,0
8,1,82,2022-10-15,2
8,1,74,2023-12-21,0
8,1,74,2023-04-16,4
8,1,82,2024-08-19,13
8,1,63,2023-04-16,0
8,1,75,2023-10-27,0
8,1,72,2022-04-09,0
8,1,73,2024-01-17,0
8,1,80,2022-12-30,0
8,1,74,2024-04-02,0
8,1,80,2022-05-24,0
8,1,79,2024-08-24,0
8,1,79,2024-02-18,0
8,1,75,2024-09-25,0
8,1,84,2022-11-05,0
8,1,74,2023-01-17,0
8,1,79,2024-08-29,0
8,1,77,2023-06-08,0
8,1,74,2023-08-12,0
8,1,77,2022-09-13,0
8,1,65,2024-07-12,0
8,1,75,2024-11-20,0
8,1,89,2023-12-03,0
8,1,66,2022-07-18,10
8,1,88,2022-03-26,0
8,1,81,2023-06-19,2
8,1,72,2022-07-12,0
8,1,81,2022-07-21,0
8,1,76,2023-11-04,5
8,1,83,2022-03-08,0
8,1,77,2024-02-17,0
8,1,77,2024-08-15,0
8,1,80,2024-07-20,0
8,1,76,2024-02-25,0
8,1,74,2022-08-03,0
8,1,75,2022-01-29,14
8,1,78,2024-09-21,0
8,1,85,2023-02-03,0
8,1,87,2024-06-14,0
8,1,72,2022-02-25,0
8,1,87,2024-10-05,1
8,1,76,2024-11-21,0
8,1,74,2022-10-01,8
8,1,75,2022-06-15,11
8,1,80,2022-05-08,0
8,1,70,2024-03-21,0
8,1,74,2023-08-14,5
8,1,70,2022-09-08,0
8,1,79,2023-03-11,0
8,1,71,2023-04-02,0
8,1,85,2024-11-11,0
8,1,85,2024-06-13,0
8,1,86,2023-09-12,0
8,1,80,2024-11-07,0
8,1,84,2023-01-11,0
8,1,76,2023-07-22,0
8,1,83,2022-04-16,11
8,1,79,2023-10-09,0
8,1,73,2022-12-08,0
8,1,74,2022-09-22,0
8,1,72,2023-12-17,0
8,1,72,2022-09-03,0
8,1,69,2023-06-11,0
8,1,77,2024-08-07,0
8,1,78,2023-06-20,0
8,1,78,2023-12-18,0
8,1,78,2024-04-19,0
8,1,82,2023-04-10,0
8,1,69,2023-10-13,0
8,1,80,2023-02-07,0
8,1,73,2024-12-29,0
8,1,72,2023-06-06,0
8,1,86,2024-12-08,0
8,1,84,2023-02-07,0
8,1,79,2022-06-04,0
8,1,73,2023-04-23,0
8,1,65,2024-04-21,0
8,1,70,2024-10-20,12
8,1,68,2022-12-01,0
8,1,78,2022-12-17,0
8,1,84,2022-09-21,0
8,1,74,2022-07-16,0
8,1,85,2024-04-22,4
8,1,79,2024-04-10,0
8,1,71,2024-03-12,0
8,1,74,2024-05-27,2
8,1,73,2022-07-21,0
8,1,86,2023-06-24,0
8,1,78,2024-10-31,0
8,1,74,2023-12-10,0
8,1,80,2024-02-21,0
8,1,91,2022-06-24,0
8,1,82,2023-08-31,0
8,1,71,2024-03-11,0
8,1,74,2022-06-20,12
8,1,81,2022-10-30,0
8,1,73,2022-09-23,0
8,1,78,2024-02-19,0
8,1,81,2022-02-25,0
8,1,79,2023-01-24,0
8,1,75,2023-09-20,2
8,1,75,2023-11-13,0
8,1,72,2024-03-22,0
8,1,70,2022-04-27,0
8,1,70,2024-08-18,0
8,1,76,2024-01-24,13
8,1,88,2023-08-11,0
8,1,75,2024-08-25,0
8,1,79,2023-12-01,0
8,1,75,2023-03-11,0
8,1,59,2023-07-20,0
8,1,70,2022-03-27,0
8,1,84,2023-01-28,11
8,1,77,2022-06-16,0
8,1,76,2024-07-13,0
8,1,74,2022-11-01,0
8,1,72,2024-04-17,0
8,1,73,2024-04-01,0
8,1,81,2022-06-13,4
8,1,80,2024-02-11,0
8,1,74,2022-03-29,0
8,1,73,2023-12-19,0
8,1,76,2022-05-05,0
8,1,76,2022-05-01,0
8,1,79,2022-11-20,0
8,1,79,2022-12-24,0
8,1,80,2023-06-06,0
8,1,80,2023-07-16,0
8,1,75,2024-09-18,0
8,1,83,2023-08-08,7
8,1,77,2022-04-18,6
8,1,64,2022-06-11,14
8,1,81,2022-04-04,0
8,1,72,2024-01-31,0
8,1,71,2024-08-02,0
8,1,70,2023-06-30,0
8,1,78,2024-12-13,0
8,1,76,2022-12-08,0
8,1,81,2022-09-26,7
8,1,73,2023-07-24,0
8,1,88,2022-05-23,13
8,1,74,2022-06-04,0
8,1,91,2023-06-19,0
8,1,75,2022-07-30,0
8,1,73,2024-09-01,0
8,1,80,2022-05-28,0
8,1,80,2023-12-10,0
8,1,82,2022-10-14,0
8,1,78,2023-03-25,0
8,1,69,2022-04-05,0
8,1,87,2024-05-15,0
8,1,69,2024-10-27,0
8,1,85,2023-11-08,6
8,1,81,2023-08-19,0
8,1,87,2024-07-01,1
8,1,72,2024-05-02,0
8,1,74,2022-11-12,8
8,1,71,2024-01-23,0
8,1,85,2022-05-11,0
8,1,78,2022-07-16,0
8,1,74,2023-04-20,0
8,1,68,2024-03-11,0
8,1,89,2023-12-01,0
8,1,85,2024-10-14,0
8,1,81,2023-09-28,0
8,1,75,2023-09-11,0
8,1,85,2024-04-29,0
8,1,79,2022-11-03,0
8,1,75,2024-08-16,0
8,1,76,2023-02-19,1
8,1,79,2022-05-07,0
8,1,72,2024-04-27,5
8,1,80,2024-01-17,0
8,1,81,2024-04-28,0
8,1,83,2024-11-22,0
8,1,85,2022-06-03,0
8,1,72,2024-12-24,0
8,1,80,2022-06-28,0
8,1,81,2024-09-09,0
8,1,73,2023-12-12,0
8,1,63,2024-10-26,0
8,1,82,2024-09-01,9
8,1,76,2023-09-28,0
8,1,79,2023-05-16,0
8,1,75,2024-10-15,0
8,1,71,2022-06-02,0
8,1,76,2023-01-09,0
8,1,85,2024-07-01,0
8,1,73,2024-08-22,0
8,1,79,2023-03-21,5
8,1,78,2024-02-12,0
8,1,81,2024-04-30,2
8,1,78,2022-03-10,0
8,1,74,2023-06-26,0
8,1,78,2022-02-09,0
8,1,76,2022-10-20,0
8,1,84,2023-07-30,0
8,1,76,2022-11-13,0
8,1,79,2022-05-10,0
8,1,73,2024-03-09,0
8,1,84,2023-07-20,0
8,1,69,2022-09-25,0
8,1,73,2022-06-25,0
8,1,74,2022-05-06,0
8,1,81,2024-08-10,0
8,1,64,2022-05-07,8
8,1,82,2023-05-10,0
8,1,78,2024-03-25,5
8,1,76,2022-03-08,7
8,1,66,2024-08-12,0
8,1,72,2024-06-26,0
8,1,77,2023-10-17,0
8,1,77,2022-12-20,0
8,1,88,2023-04-19,0
8,1,70,2024-08-07,0
8,1,79,2024-04-04,0
8,1,80,2022-10-30,14
8,1,85,2024-01-28,11
8,1,74,2023-07-12,0
8,1,79,2024-07-15,0
8,1,78,2022-11-06,0
8,1,80,2022-05-20,0
8,1,69,2023-09-24,14
8,1,80,2023-08-17,0
8,1,73,2023-11-01,0
8,1,69,2024-01-22,0
8,1,78,2023-06-29,0
8,1,80,2022-04-14,0
8,1,80,2022-01-08,0
8,1,78,2022-10-24,0
8,1,78,2023-05-28,0
8,1,78,2022-11-20,10
8,1,72,2023-05-30,0
8,1,74,2023-02-03,0
8,1,74,2024-02-02,0
8,1,81,2023-05-10,0
8,1,64,2024-05-15,0
8,1,84,2023-10-15,13
8,1,81,2024-04-17,0
8,1,83,2022-08-15,0
8,1,78,2022-04-18,0
8,1,62,2022-12-28,9
8,1,77,2024-03-12,0
8,1,77,2022-06-12,0
8,1,78,2023-11-16,0
8,1,83,2023-10-01,9
8,1,69,2024-06-08,0
8,1,72,2024-07-09,0
8,1,78,2023-11-10,0
8,1,63,2022-05-08,0
8,1,74,2024-03-12,7
8,1,83,2024-03-13,2
8,1,80,2022-06-29,7
8,1,81,2022-08-05,0
8,1,70,2022-04-25,0
8,1,80,2023-09-07,0
8,1,69,2024-03-25,0
8,1,75,2024-10-30,0
8,1,84,2022-01-06,0
8,1,79,2023-12-07,0
8,1,72,2022-08-30,0
8,1,79,2023-06-20,0
8,1,74,2022-05-19,0
8,1,83,2024-12-12,0
8,1,84,2023-01-15,0
8,1,73,2023-09-19,0
8,1,74,2022-06-02,0
8,1,84,2023-04-23,0
8,1,80,2022-03-02,9
8,1,71,2024-11-05,3
8,1,81,2024-06-02,4
8,1,78,2022-11-11,0
8,1,89,2022-07-30,0
8,1,82,2023-10-13,0
8,1,72,2023-09-18,0
8,1,75,2023-03-09,0
8,1,79,2022-06-01,0
8,1,85,2023-03-29,0
8,1,71,2024-03-30,0
8,1,71,2022-11-09,0
8,1,70,2024-05-03,0
8,1,90,2022-10-21,0
8,1,83,2024-02-10,0
8,1,83,2023-05-02,0
8,1,83,2022-11-27,0
8,1,84,2024-08-09,0
8,1,69,2023-03-26,0
8,1,76,2023-04-07,0
8,1,72,2022-11-05,9
8,1,81,2023-01-16,0
8,1,79,2022-02-14,1
8,1,77,2024-01-03,0
8,1,82,2024-10-23,0
8,1,75,2022-08-08,0
8,1,82,2023-02-22,0
8,1,69,2023-10-24,2
8,1,73,2023-01-05,0
8,1,80,2023-05-25,0
8,1,90,2022-02-24,0
8,1,74,2023-06-18,0
8,1,83,2024-01-14,0
8,1,76,2024-06-28,0
8,1,70,2022-12-08,0
8,1,82,2022-01-20,0
8,1,78,2022-10-10,0
8,1,73,2023-11-17,0
8,1,72,2022-12-06,0
8,1,72,2024-11-22,0
8,1,63,2024-07-01,13
8,1,71,2024-10-27,14
8,1,77,2024-03-21,0
8,1,66,2024-01-05,0
8,1,79,2023-05-19,0
8,1,90,2023-11-06,0
8,1,78,2024-07-14,0
8,1,88,2023-07-12,4
8,1,67,2024-04-15,0
8,1,80,2024-04-01,2
8,1,74,2024-03-22,0
8,1,77,2022-11-19,0
8,1,72,2024-08-24,0
8,1,80,2024-10-16,0
8,1,81,2022-01-07,0
8,1,74,2022-02-26,0
8,1,72,2023-07-02,0
8,1,69,2024-06-20,0
8,1,83,2024-08-13,0
8,1,80,2022-06-21,0
8,1,81,2022-04-26,0
8,1,81,2024-06-27,0
8,1,73,2022-09-11,9
8,1,86,2022-04-09,0
8,1,68,2024-05-11,0
8,1,79,2024-03-05,0
8,1,68,2024-07-03,0
8,1,73,2024-12-15,0
8,1,73,2022-07-05,0
8,1,73,2024-02-27,0
8,1,78,2022-02-07,0
8,1,86,2024-09-18,0
8,1,69,2023-12-03,0
8,1,69,2023-11-23,0
8,1,78,2024-08-17,0
8,1,81,2022-06-05,0
8,1,71,2024-07-17,12
8,1,81,2024-07-27,0
8,1,77,2023-12-18,1
8,1,71,2024-12-29,7
8,1,83,2023-10-21,0
8,1,85,2022-07-27,0
8,1,72,2024-06-10,6
8,1,71,2023-11-22,13
8,1,75,2022-06-01,0
8,1,75,2022-04-22,0
8,1,75,2023-08-05,0
8,1,86,2022-06-06,14
8,1,72,2024-03-30,0
8,1,77,2024-10-03,0
8,1,73,2023-05-28,0
8,1,80,2023-04-27,0
8,1,75,2024-03-31,0
8,1,74,2022-02-15,0
8,1,78,2022-04-26,0
8,1,82,2024-01-09,0
8,1,71,2022-01-30,0
8,1,90,2024-07-13,5
8,1,75,2023-10-05,0
8,1,79,2022-03-03,0
8,1,73,2023-11-23,0
8,1,73,2023-12-07,0
8,1,80,2022-04-02,0
8,1,80,2023-04-13,0
8,1,83,2023-11-16,0
8,1,83,2024-10-15,0
8,1,80,2023-09-27,0
8,1,71,2022-01-13,0
8,1,79,2022-04-20,3
8,1,75,2022-05-15,12
8,1,90,2022-04-16,0
8,1,69,2023-07-05,0
8,1,84,2022-03-19,0
8,1,75,2024-10-15,0
8,1,75,2024-09-30,0
8,1,82,2024-05-27,0
8,1,84,2023-08-23,0
8,1,87,2022-04-04,0
8,1,79,2022-12-19,9
8,1,82,2023-08-16,0
8,1,76,2023-08-12,0
8,1,77,2023-10-16,0
8,1,73,2024-05-10,0
8,1,79,2023-10-25,0
8,1,75,2022-06-18,0
8,1,73,2023-08-31,0
8,1,74,2022-04-27,1
8,1,72,2022-06-11,0
8,1,81,2022-08-04,0
8,1,78,2022-11-28,0
8,1,75,2022-08-03,0
8,1,78,2022-09-02,0
8,1,77,2023-11-15,0
8,1,85,2023-09-13,0
8,1,77,2023-08-20,4
8,1,79,2024-02-15,0
8,1,84,2022-12-13,0
8,1,85,2022-03-27,0
8,1,74,2022-12-21,5
8,1,77,2022-12-20,13
8,1,76,2024-04-19,0
8,1,72,2023-11-01,0
8,1,64,2024-02-03,9
8,1,74,2024-11-28,0
8,1,82,2022-12-03,0
8,1,81,2022-03-28,0
8,1,73,2024-07-22,0
8,1,76,2023-12-20,0
8,1,84,2023-09-16,0
8,1,71,2024-01-27,0
8,1,69,2022-02-01,0
8,1,73,2022-06-19,0
8,1,73,2023-11-05,4
8,1,85,2022-08-23,0
8,1,67,2023-10-21,0
8,1,76,2023-01-25,11
8,1,67,2023-04-10,0
8,1,83,2024-02-03,10
8,1,70,2022-06-16,0
8,1,79,2022-09-18,0
8,1,75,2023-04-25,0
8,1,90,2024-03-04,0
8,1,80,2023-11-02,0
8,1,69,2022-06-18,0
8,1,81,2024-07-01,0
8,1,66,2022-02-26,0
8,1,81,2024-04-08,0
8,1,78,2022-06-04,0
8,1,84,2022-02-10,0
8,1,77,2023-08-06,12
8,1,80,2024-03-28,0
8,1,75,2024-12-12,0
8,1,79,2024-08-31,0
8,1,70,2024-05-09,0
8,1,79,2024-05-21,0
8,1,80,2022-02-03,0
8,1,85,2022-11-01,10
8,1,77,2024-12-21,0
8,1,75,2023-11-07,0
8,1,72,2023-08-01,0
8,1,73,2023-04-04,0
8,1,81,2022-06-18,0
8,1,87,2023-03-16,0
8,1,76,2024-02-11,0
8,1,70,2024-06-19,1
8,1,75,2022-01-31,0
8,1,80,2023-01-11,0
8,1,75,2024-05-29,0
8,1,85,2024-11-02,0
8,1,77,2024-12-05,0
8,1,69,2023-11-23,0
8,1,87,2024-06-03,0
8,1,80,2023-01-16,0
8,1,72,2022-09-04,3
8,1,80,2024-03-01,0
8,1,77,2024-06-02,0
8,1,80,2024-12-10,0
8,1,77,2023-11-13,0
8,1,71,2023-04-12,0
8,1,81,2022-02-09,0
8,1,78,2022-06-19,0
8,1,87,2023-12-21,0
8,1,79,2022-10-26,0
8,1,71,2023-03-17,0
8,1,72,2023-09-26,0
8,1,91,2022-08-05,0
8,1,80,2024-08-13,0
8,1,77,2024-10-08,0
8,1,84,2022-03-12,12
8,1,79,2023-11-19,0
8,1,80,2023-06-03,0
8,1,67,2023-01-02,0
8,1,87,2023-10-22,0
8,1,79,2023-04-28,0
8,1,82,2024-03-30,5
8,1,78,2024-08-31,0
8,1,72,2023-06-16,0
8,1,80,2024-03-04,0
8,1,67,2024-07-13,0
8,1,76,2022-11-01,11
8,1,78,2024-10-24,0
8,1,82,2022-05-07,0
8,1,79,2023-03-11,0
8,1,81,2022-12-04,0
8,1,79,2023-02-07,7
8,1,78,2023-06-18,0
8,1,76,2023-09-07,0
8,1,67,2023-03-17,0
8,1,72,2023-11-27,0
8,1,80,2022-05-13,0
8,1,77,2024-06-29,0
8,1,82,2024-10-31,0
8,1,76,2024-08-19,0
8,1,76,2023-10-06,0
8,1,80,2022-11-11,0
8,1,72,2022-10-01,0
8,1,80,2024-09-08,0
8,1,84,2022-09-21,0
8,1,81,2022-07-26,9
8,1,74,2024-07-20,0
8,1,64,2024-05-12,0
8,1,84,2023-12-05,14
8,1,80,2022-01-13,0
8,1,70,2022-12-15,0
8,1,76,2024-10-27,0
8,1,74,2023-06-28,0
8,1,76,2024-04-02,0
8,1,73,2024-08-21,1
8,1,75,2022-11-02,8
8,1,71,2023-09-15,0
8,1,69,2022-10-01,11
8,1,63,2023-06-30,0
8,1,79,2023-06-21,0
8,1,81,2023-04-08,0
8,1,74,2022-11-21,0
8,1,78,2024-04-01,0
8,1,72,2024-12-17,0
8,1,66,2023-05-11,0
8,1,69,2024-11-27,0
8,1,74,2024-11-12,12
8,1,75,2022-06-19,0
8,1,69,2022-11-13,0
8,1,78,2022-11-17,0
8,1,79,2022-06-05,0
8,1,79,2024-06-28,0
8,1,79,2024-04-12,0
8,1,83,2024-10-18,0
8,1,76,2023-11-12,0
8,1,93,2024-04-25,0
8,1,79,2023-01-21,0
8,1,70,2023-02-06,0
8,1,80,2023-01-16,0
8,1,82,2022-05-01,0
8,1,84,2023-05-24,1
8,1,85,2023-07-10,0
8,1,77,2024-02-28,9
8,1,71,2023-03-18,0
8,1,76,2022-07-23,0
8,1,78,2022-10-27,0
8,1,76,2023-12-11,0
8,1,82,2022-08-23,0
8,1,82,2022-01-23,1
8,1,87,2022-08-19,0
8,1,80,2023-12-23,0
8,1,78,2023-11-28,0
8,1,84,2022-09-21,0
8,1,77,2024-09-05,0
8,1,72,2023-03-29,0
8,1,81,2024-03-23,0
8,1,82,2023-12-26,0
8,1,81,2023-01-12,0
8,1,75,2024-01-08,0
8,1,68,2024-09-06,0
8,1,80,2023-11-26,8
8,1,65,2022-10-24,14
8,1,71,2024-05-07,0
8,1,78,2024-08-12,0
8,1,72,2023-01-01,0
8,1,85,2022-12-12,10
8,1,82,2022-06-23,0
8,1,68,2023-05-31,0
8,1,79,2024-11-03,0
8,1,78,2024-02-17,0
8,1,80,2023-07-11,0
8,1,71,2024-12-02,0
8,1,69,2022-07-10,0
8,1,75,2023-12-14,0
8,1,82,2022-03-17,0
8,1,82,2022-03-10,0
8,1,74,2022-11-08,0
8,1,75,2023-05-02,0
8,1,75,2023-01-06,0
8,1,67,2022-06-07,0
8,1,73,2023-05-12,0
8,1,80,2024-03-15,0
8,1,77,2024-08-17,14
8,1,83,2022-06-09,0
8,1,67,2023-06-27,0
8,1,78,2023-11-14,0
8,1,77,2023-10-23,0
8,1,78,2024-06-03,0
8,1,66,2024-12-07,0
8,1,75,2022-07-12,0
8,1,77,2024-08-08,0
8,1,75,2022-07-24,0
8,1,73,2023-08-25,0
8,1,80,2024-11-27,4
8,1,77,2024-12-12,0
8,1,76,2022-11-27,0
8,1,88,2023-11-28,0
8,1,80,2023-12-24,4
8,1,76,2024-01-03,0
8,1,74,2024-07-20,0
8,1,85,2022-01-28,0
8,1,83,2024-10-15,0
8,1,82,2022-08-31,0
8,1,69,2023-07-06,0
8,1,69,2024-05-24,0
8,1,83,2022-07-04,0
8,1,74,2024-06-25,0
8,1,78,2023-09-02,0
8,1,70,2022-10-11,11
8,1,78,2022-12-10,0
8,1,85,2024-09-04,0
8,1,80,2023-02-04,0
8,1,75,2023-12-17,0
8,1,79,2024-11-10,14
8,1,78,2024-01-20,0
8,1,74,2022-11-22,0
8,1,72,2024-06-18,0
8,1,87,2024-01-12,0
8,1,77,2022-08-13,0
8,1,80,2024-02-25,0
8,1,74,2023-03-11,0
8,1,85,2023-12-17,0
8,1,77,2024-01-14,0
8,1,81,2022-03-03,0
8,1,64,2024-01-18,0
8,1,86,2023-04-09,0
8,1,73,2023-08-18,0
8,1,77,2023-05-11,0
8,1,79,2022-11-20,0
8,1,90,2024-06-23,0
8,1,85,2022-03-10,0
8,1,80,2022-05-14,0
8,1,66,2023-07-04,0
8,1,79,2023-07-17,0
8,1,75,2022-05-03,0
8,1,73,2024-12-29,0
8,1,86,2022-01-30,0
8,1,79,2024-08-14,0
8,1,70,2023-04-04,0
8,1,81,2022-04-18,0
8,1,79,2022-11-28,0
8,1,76,2023-11-09,0
8,1,76,2023-11-15,0
8,1,76,2022-01-19,0
8,1,73,2024-07-30,0
8,1,71,2023-03-10,0
8,1,73,2023-12-13,0
8,1,75,2024-11-11,0
8,1,80,2024-12-13,0
8,1,83,2022-06-06,0
8,1,74,2022-08-28,2
8,1,75,2024-10-01,0
8,1,78,2023-05-12,0
8,1,73,2023-06-28,0
8,1,71,2022-12-20,0
8,1,87,2023-04-17,0
8,1,78,2022-10-26,9
8,1,79,2022-02-06,0
8,1,68,2023-07-04,0
8,1,74,2023-04-19,0
8,1,72,2023-03-06,0
8,1,69,2024-07-02,9
8,1,70,2023-05-11,0
8,1,85,2022-05-06,0
8,1,72,2023-06-08,0
8,1,79,2022-08-28,0
8,1,71,2022-12-10,0
8,1,74,2022-11-29,3
8,1,86,2022-04-26,0
8,1,80,2022-04-24,0
8,1,72,2022-06-12,2
8,1,78,2024-05-23,0
8,1,81,2024-01-27,0
8,1,73,2022-03-20,0
8,1,75,2022-08-07,0
8,1,76,2022-02-16,11
8,1,78,2024-06-01,0
8,1,66,2022-08-26,0
8,1,68,2022-05-08,0
8,1,73,2022-01-04,0
8,1,67,2024-06-03,0
8,1,82,2024-09-16,0
8,1,79,2023-03-16,0
8,1,77,2024-12-24,11
8,1,75,2024-06-17,12
8,1,82,2024-06-14,0
8,1,81,2024-06-06,0
8,1,82,2024-10-19,0
8,1,76,2024-06-08,0
8,1,82,2023-09-24,0
8,1,70,2023-05-21,0
8,1,77,2022-10-08,0
8,1,83,2024-03-13,0
8,1,90,2023-01-11,7
8,1,79,2022-02-09,0
8,1,78,2022-01-23,0
8,1,80,2024-01-22,0
8,1,77,2023-01-20,0
8,1,78,2023-11-19,0
8,1,74,2024-04-02,0
8,1,83,2023-08-24,0
8,1,74,2023-09-11,0
8,1,74,2023-03-08,0
8,1,74,2022-07-12,0
8,1,80,2022-10-06,0
8,1,84,2023-03-09,0
8,1,81,2022-01-21,0
8,1,71,2024-02-21,0
8,1,80,2024-08-09,0
8,1,91,2022-08-13,8
8,1,81,2024-02-26,0
8,1,85,2022-03-16,4
8,1,74,2023-02-17,0
8,1,79,2024-06-06,0
8,1,81,2022-09-17,0
8,1,72,2022-10-31,9
8,1,78,2023-12-26,0
8,1,86,2023-09-21,0
8,1,70,2024-08-04,0
8,1,82,2024-08-14,0
8,1,75,2024-08-26,0
8,1,72,2022-02-09,0
8,1,75,2024-08-14,0
8,1,84,2023-09-30,0
8,1,79,2023-05-23,7
8,1,74,2022-08-02,0
8,1,83,2022-09-28,0
8,1,80,2023-07-26,0
8,1,87,2023-01-22,0
8,1,75,2024-03-28,0
8,1,84,2023-04-28,0
8,1,77,2024-11-10,0
8,1,62,2022-10-26,0
8,1,68,2023-09-24,11
8,1,77,2024-12-19,0
8,1,79,2022-12-03,0
8,1,69,2024-10-03,0
8,1,67,2023-07-12,0
8,1,79,2023-01-22,13
8,1,67,2023-11-20,0
8,1,84,2023-01-01,0
8,1,82,2022-04-17,0
8,1,67,2023-01-30,0
8,1,84,2024-12-07,7
8,1,74,2024-09-15,0
8,1,76,2023-10-11,7
8,1,83,2024-02-11,0
8,1,70,2022-01-03,0
8,1,82,2022-06-28,0
8,1,74,2024-09-25,0
8,1,79,2023-08-22,0
8,1,81,2024-05-20,0
8,1,96,2022-09-30,0
8,1,68,2023-12-21,0
8,1,73,2022-08-17,0
8,1,80,2023-01-02,0
8,1,80,2024-09-02,0
8,1,73,2022-10-05,0
8,1,69,2023-03-08,0
8,1,63,2022-11-29,0
8,1,70,2023-05-07,0
8,1,84,2023-05-31,7
8,1,77,2022-12-19,0
8,1,78,2022-03-21,0
8,1,83,2023-03-08,0
8,1,72,2022-02-07,0
8,1,83,2022-04-06,0
8,1,80,2024-07-10,0
8,1,82,2022-03-21,0
8,1,83,2023-01-18,0
8,1,81,2024-05-05,0
8,1,84,2023-02-22,0
8,1,79,2024-07-25,0
8,1,68,2022-06-18,14
8,1,74,2023-10-30,9
8,1,79,2024-06-06,0
8,1,76,2023-08-08,0
8,1,80,2022-10-30,0
8,1,82,2024-09-02,0
8,1,73,2023-10-21,0
8,1,90,2024-09-07,0
8,1,76,2022-05-20,0
8,1,72,2024-02-22,0
8,1,86,2024-03-17,0
8,1,79,2023-07-24,0
8,1,80,2022-05-09,0
8,1,77,2024-11-11,14
8,1,70,2023-07-23,7
8,1,85,2022-08-28,0
8,1,74,2023-03-16,0
8,1,77,2024-09-17,7
8,1,78,2022-11-21,0
8,1,73,2023-10-06,0
8,1,74,2023-03-17,0
8,1,81,2023-10-03,0
8,1,73,2022-09-02,0
8,1,70,2022-11-21,0
8,1,79,2024-12-07,0
8,1,80,2024-09-20,0
8,1,73,2023-07-01,0
8,1,88,2024-07-15,0
8,1,78,2023-08-17,0
8,1,70,2022-01-02,0
8,1,83,2022-09-09,0
8,1,73,2023-08-15,6
8,1,76,2022-10-05,0
8,1,84,2024-11-12,0
8,1,72,2023-09-21,0
8,1,76,2023-12-27,9
8,1,71,2022-08-23,5
8,1,84,2024-03-10,0
8,1,80,2024-07-19,0
8,1,81,2022-08-15,0
8,1,70,2024-04-17,0
8,1,77,2024-07-21,0
8,1,78,2024-05-04,11
8,1,71,2023-08-17,0
8,1,83,2023-07-27,0
8,1,78,2024-10-16,0
8,1,74,2024-06-19,0
8,1,75,2024-06-30,0
8,1,78,2024-03-25,0
8,1,70,2023-09-04,0
8,1,74,2022-10-01,0
8,1,75,2024-02-02,0
8,1,91,2023-07-25,0
8,1,76,2022-09-04,0
8,1,77,2023-09-07,0
8,1,71,2024-09-18,0
8,1,77,2022-10-09,10
8,1,78,2023-12-12,0
8,1,85,2024-08-17,0
8,1,70,2022-06-01,0
8,1,83,2023-05-18,0
8,1,69,2024-06-12,0
8,1,77,2023-03-07,0
8,1,74,2022-09-18,0
8,1,79,2024-10-07,8
8,1,85,2022-07-05,0
8,1,75,2022-02-24,0
8,1,77,2023-02-08,0
8,1,80,2023-12-24,0
8,1,72,2022-02-05,0
8,1,71,2023-09-22,0
8,1,75,2022-10-30,0
8,1,83,2023-05-02,0
8,1,76,2022-05-18,0
8,1,67,2023-08-27,10
8,1,79,2024-11-13,0
8,1,83,2024-06-02,0
8,1,78,2023-05-31,0
8,1,73,2024-04-09,0
8,1,81,2023-11-14,0
8,1,71,2022-11-26,0
8,1,76,2023-10-10,0
8,1,73,2023-10-13,0
8,1,70,2023-03-09,0
8,1,69,2023-04-28,0
8,1,72,2022-11-09,0
8,1,70,2023-03-27,0
8,1,80,2024-10-29,0
8,1,78,2023-06-03,0
8,1,81,2024-09-23,0
8,1,69,2022-07-26,0
8,1,72,2022-04-11,0
8,1,81,2022-05-13,0
8,1,69,2024-08-20,0
8,1,83,2023-08-18,0
8,1,87,2023-11-16,0
8,1,75,2024-10-24,0
8,1,70,2022-10-25,0
8,1,88,2023-01-18,0
8,1,72,2023-11-03,0
8,1,80,2024-10-07,7
8,1,73,2024-04-24,5
8,1,67,2022-04-10,11
8,1,74,2022-09-16,0
8,1,84,2024-04-15,0
8,1,74,2023-06-06,0
8,1,83,2022-10-03,0
8,1,77,2024-04-10,0
8,1,84,2022-09-03,0
8,1,82,2023-04-11,0
8,1,89,2023-03-29,0
8,1,77,2023-12-20,0
8,1,71,2023-04-19,0
8,1,86,2024-06-29,0
8,1,75,2022-11-14,0
8,1,70,2022-03-28,0
8,1,79,2024-08-29,0
8,1,74,2024-04-22,1
8,1,83,2023-10-29,0
